IdCompeticao,NomeCompeticao,IdUser,NumaMaxEqEscolas,IdModoCompeticao,DataInscFinal,DiaHoraCompeticao,MaxTentJogo,TempoTotalJogo,NumTotNiveis,VidasPorNivel,NumEltosEquipa,Calculadora,VisualizarProva,InicioPreInscricao,FimPreInscricao,InicioInscricaoEquipas,FimInscricaoEquipas,Estilo,URL,TreinoVisivel,FimCompeticao,RefIdCicloEnsino,DataCriacao,plataforma,idCompeticaoEvento,IconName
1921,"maismat5 CNCemCasaTeste                                     ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,+M,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,maismat.png
1922,"maismat6 CNCemCasaTeste                                     ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,+M,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,maismat.png
1923,"DAR@língua 2º ciclo CNCemCasaTeste                          ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,daralingua.png
1924,"DAR@língua 5º ano – língua CNCemCasaTeste                   ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,daralingua.png
1925,"DAR@língua 6º ano – língua CNCemCasaTeste                   ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,daralingua.png
1926,"natweb CNCemCasaTeste                                       ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,nw,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,natweb.png
1927,"natweb5 CNCemCasaTeste                                      ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,nw,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,natweb_5.png
1928,"natweb6 CNCemCasaTeste                                      ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,nw,NULL,0,NULL,2,2020-05-26 17:23:15.257,2,1,natweb_6.png
1929,"EQUAmat CNCemCasaTeste                                      ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,EM,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,equamat.png
1930,"EQUAmat 7º ano CNCemCasaTeste                               ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,EM,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,equamat.png
1931,"EQUAmat 8º ano CNCemCasaTeste                               ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,EM,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,equamat.png
1932,"EQUAmat 9º ano CNCemCasaTeste                               ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,EM,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,equamat.png
1933,"DAR@língua 3º ciclo CNCemCasaTeste                          ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,daralingua.png
1934,"DAR@língua 7º ano – língua CNCemCasaTeste                   ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,daralingua.png
1935,"DAR@língua 8º ano – língua CNCemCasaTeste                   ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,daralingua.png
1936,"DAR@língua 9º ano – língua CNCemCasaTeste                   ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,POR,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,daralingua.png
1937,"fisQ CNCemCasaTeste                                         ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,fisQ,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,fisq.png
1938,"fisQ Física CNCemCasaTeste                                  ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,15,5,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,fisQ,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,fisq.png
1939,"fisQ Química CNCemCasaTeste                                 ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,15,5,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,fisQ,NULL,0,NULL,3,2020-05-26 17:23:15.257,2,1,fisq.png
1940,"GVIDA CNCemCasaTeste                                        ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,GV,NULL,0,NULL,4,2020-05-26 17:23:15.257,2,1,gvida.png
1941,"GVIDA Biologia CNCemCasaTeste                               ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,15,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,GV,NULL,0,NULL,4,2020-05-26 17:23:15.257,2,1,gvida.png
1942,"GVIDA Geologia CNCemCasaTeste                               ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,15,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,GV,NULL,0,NULL,4,2020-05-26 17:23:15.270,2,1,gvida.png
1943,"mat12 CNCemCasaTeste                                        ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,MXII,NULL,0,NULL,4,2020-05-26 17:23:15.270,2,1,mat12.png
1944,"mat12 10º ano CNCemCasaTeste                                ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,MXII,NULL,0,NULL,4,2020-05-26 17:23:15.270,2,1,mat12_10.png
1945,"mat12 11º ano CNCemCasaTeste                                ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,MXII,NULL,0,NULL,4,2020-05-26 17:23:15.270,2,1,mat12_11.png
1946,"mat12 12º ano CNCemCasaTeste                                ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,MXII,NULL,0,NULL,4,2020-05-26 17:23:15.270,2,1,mat12_12.png
1947,"geo@NET CNCemCasaTeste                                      ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,20,15,2,1,0,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,GEO,NULL,0,NULL,3,2020-05-26 17:23:15.270,2,1,geonet.png
1948,"FQuest CNCemCasaTeste                                       ",668789,999,2,2020-05-10 17:59:59.000,2020-05-11 09:00:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-05-09 17:59:59.000,2020-05-11 08:59:59.000,2020-05-11 17:59:59.000,FQu,NULL,0,NULL,4,2020-05-26 17:23:15.270,2,1,fquest.png
1949,"DIZ4 CNCemCasa                                              ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,40,20,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,D4,NULL,0,NULL,1,2020-06-20 14:22:14.127,2,2,diz4.png
1950,"DIZ4 Português CNCemCasa                                    ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,10,5,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,D4,NULL,0,NULL,1,2020-06-20 14:22:14.237,2,2,diz4.png
1951,"DIZ4 Matemática CNCemCasa                                   ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,10,5,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,D4,NULL,0,NULL,1,2020-06-20 14:22:14.707,2,2,diz4.png
1952,"DIZ4 Estudo do Meio CNCemCasa                               ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,10,5,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,D4,NULL,0,NULL,1,2020-06-20 14:22:14.800,2,2,diz4.png
1953,"DIZ4 Inglês CNCemCasa                                       ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,10,5,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,D4,NULL,0,NULL,1,2020-06-20 14:22:14.923,2,2,diz4.png
1954,"NOTA+ CNCemCasa                                             ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,N+,NULL,0,NULL,1,2020-06-20 14:22:15.050,2,2,notamais.png
1955,"maismat CNCemCasa                                           ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,+M,NULL,0,NULL,2,2020-06-20 14:22:15.160,2,2,maismat.png
1956,"maismat5 CNCemCasa                                          ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,+M,NULL,0,NULL,2,2020-06-20 14:22:15.237,2,2,maismat.png
1957,"maismat6 CNCemCasa                                          ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,+M,NULL,0,NULL,2,2020-06-20 14:22:15.360,2,2,maismat.png
1958,"DAR@língua 2º ciclo CNCemCasa                               ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,2,2020-06-20 14:22:15.487,2,2,daralingua.png
1959,"DAR@língua 5º ano – língua CNCemCasa                        ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,2,2020-06-20 14:22:15.550,2,2,daralingua.png
1960,"DAR@língua 6º ano – língua CNCemCasa                        ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,2,2020-06-20 14:22:15.673,2,2,daralingua.png
1961,"natweb CNCemCasa                                            ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,nw,NULL,0,NULL,2,2020-06-20 14:22:15.767,2,2,natweb.png
1962,"natweb5 CNCemCasa                                           ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,nw,NULL,0,NULL,2,2020-06-20 14:22:15.957,2,2,natweb_5.png
1963,"natweb6 CNCemCasa                                           ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,20,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,nw,NULL,0,NULL,2,2020-06-20 14:22:16.050,2,2,natweb_6.png
1964,"EQUAmat CNCemCasa                                           ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,EM,NULL,0,NULL,3,2020-06-20 14:22:16.143,2,2,equamat.png
1965,"EQUAmat 7º ano CNCemCasa                                    ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,EM,NULL,0,NULL,3,2020-06-20 14:22:16.207,2,2,equamat.png
1966,"EQUAmat 8º ano CNCemCasa                                    ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,EM,NULL,0,NULL,3,2020-06-20 14:22:16.313,2,2,equamat.png
1967,"EQUAmat 9º ano CNCemCasa                                    ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,EM,NULL,0,NULL,3,2020-06-20 14:22:16.423,2,2,equamat.png
1968,"DAR@língua 3º ciclo CNCemCasa                               ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,3,2020-06-20 14:22:16.533,2,2,daralingua.png
1969,"DAR@língua 7º ano – língua CNCemCasa                        ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,3,2020-06-20 14:22:16.597,2,2,daralingua.png
1970,"DAR@língua 8º ano – língua CNCemCasa                        ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,3,2020-06-20 14:22:16.707,2,2,daralingua.png
1971,"DAR@língua 9º ano – língua CNCemCasa                        ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,POR,NULL,0,NULL,3,2020-06-20 14:22:16.830,2,2,daralingua.png
1972,"fisQ CNCemCasa                                              ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,fisQ,NULL,0,NULL,3,2020-06-20 14:22:16.940,2,2,fisq.png
1973,"fisQ Física CNCemCasa                                       ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,15,5,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,fisQ,NULL,0,NULL,3,2020-06-20 14:22:17.063,2,2,fisq.png
1974,"fisQ Química CNCemCasa                                      ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,15,5,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,fisQ,NULL,0,NULL,3,2020-06-20 14:22:17.160,2,2,fisq.png
1975,"GVIDA CNCemCasa                                             ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,GV,NULL,0,NULL,4,2020-06-20 14:22:17.253,2,2,gvida.png
1976,"GVIDA Biologia CNCemCasa                                    ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,15,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,GV,NULL,0,NULL,4,2020-06-20 14:22:17.313,2,2,gvida.png
1977,"GVIDA Geologia CNCemCasa                                    ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,15,10,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,GV,NULL,0,NULL,4,2020-06-20 14:22:17.410,2,2,gvida.png
1978,"mat12 CNCemCasa                                             ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,MXII,NULL,0,NULL,4,2020-06-20 14:22:17.503,2,2,mat12.png
1979,"mat12 10º ano CNCemCasa                                     ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,MXII,NULL,0,NULL,4,2020-06-20 14:22:17.563,2,2,mat12_10.png
1980,"mat12 11º ano CNCemCasa                                     ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,MXII,NULL,0,NULL,4,2020-06-20 14:22:17.673,2,2,mat12_11.png
1981,"mat12 12º ano CNCemCasa                                     ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,20,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,MXII,NULL,0,NULL,4,2020-06-20 14:22:17.783,2,2,mat12_12.png
1982,"geo@NET CNCemCasa                                           ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,20,15,2,1,0,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,GEO,NULL,0,NULL,3,2020-06-20 14:22:17.893,2,2,geonet.png
1983,"FQuest CNCemCasa                                            ",668789,999,2,2020-06-22 08:29:59.000,2020-06-22 08:30:00.000,1,30,10,2,1,1,NULL,2020-05-09 08:59:59.000,2020-06-22 08:29:59.000,2020-06-22 08:00:00.000,2020-06-22 17:59:59.000,FQu,NULL,0,NULL,4,2020-06-20 14:22:18.003,2,2,fquest.png
2049,"DIZ4 Português treinos 2021                                 ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,D4,NULL,1,NULL,1,2020-09-03 17:37:17.937,2,NULL,NULL
2050,"DIZ4 Matemática treinos 2021                                ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,D4,NULL,1,NULL,1,2020-09-03 17:37:17.943,2,NULL,NULL
2051,"DIZ4 Estudo do Meio treinos 2021                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,D4,NULL,1,NULL,1,2020-09-03 17:37:17.950,2,NULL,NULL
2052,"DIZ4 Inglês treinos 2021                                    ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,D4,NULL,1,NULL,1,2020-09-03 17:37:17.953,2,NULL,NULL
2053,"NOTA+ treinos 2021                                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,20,10,2,1,0,NULL,NULL,NULL,NULL,NULL,N+,NULL,1,NULL,1,2020-09-03 17:37:17.963,2,NULL,NULL
2054,"maisMAT 5º ano - treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2020-09-03 17:37:17.967,2,NULL,NULL
2055,"maisMAT 5º ano - treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2020-09-03 17:37:17.973,2,NULL,NULL
2056,"maisMAT 5º ano - treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2020-09-03 17:37:17.977,2,NULL,NULL
2057,"DAR@língua 5º ano – treinos 2021                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,2,2020-09-03 17:37:17.980,2,NULL,NULL
2058,"natWEB 5ºano - treinos 2021                                 ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,20,10,2,1,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,1,NULL,2,2020-09-03 17:37:17.983,2,NULL,NULL
2059,"maisMAT 6º ano - treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2020-09-03 17:37:17.990,2,NULL,NULL
2060,"maisMAT 6º ano - treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2020-09-03 17:37:17.997,2,NULL,NULL
2061,"maisMAT 6º ano - treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2020-09-03 17:37:18.000,2,NULL,NULL
2062,"DAR@língua 6º ano – treinos 2021                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,2,2020-09-03 17:37:18.007,2,NULL,NULL
2063,"natWEB 6ºano - treinos 2021                                 ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,20,10,2,1,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,1,NULL,2,2020-09-03 17:37:18.010,2,NULL,NULL
2064,"EQUAmat 7º ano – treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.013,2,NULL,NULL
2065,"EQUAmat 7º ano – treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.027,2,NULL,NULL
2066,"EQUAmat 7º ano – treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.030,2,NULL,NULL
2067,"EQUAmat 7º ano – treinos 2021 (11-15)                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.033,2,NULL,NULL
